Gender,Age,Height,Weight,NOC,Year,Season,Host_City,Events,Medal
Female,33,,,ECU,2024,Summer,Paris,Wrestling Women's Freestyle 57kg,
Female,32,165,,KUW,2024,Summer,Paris,Athletics Women's 800m,
Male,29,,,CAN,2024,Summer,Paris,Sailing Men's Skiff,
Female,25,,,CAN,2024,Summer,Paris,Sailing Women's Kite,
Female,27,,,CAN,2024,Summer,Paris,Sailing Women's Skiff,
Female,30,,,CAN,2024,Summer,Paris,Sailing Women's Dinghy,
Male,31,188,,KUW,2024,Summer,Paris,Athletics Men's 110m Hurdles,
Male,23,,,CAN,2024,Summer,Paris,Shooting '10m Air Pistol Men',
Male,28,,,CAN,2024,Summer,Paris,"Shooting '10m Air Rifle Men', '50m Rifle 3 Positions Men'",
Female,39,,,CAN,2024,Summer,Paris,Shooting '50m Rifle 3 Positions Women',
Female,23,,,KUW,2024,Summer,Paris,Sailing Women's Dinghy,
Female,22,,,TUN,2024,Summer,Paris,Wrestling Women's Freestyle 76kg,
Female,27,180,,USA,2024,Summer,Paris,Athletics Women's 400m Hurdles,Silver 
Female,29,162,,USA,2024,Summer,Paris,Athletics Women's 200m,Bronze 
Male,29,187,,USA,2024,Summer,Paris,Athletics Men's 400m Hurdles,
Female,29,154,,USA,2024,Summer,Paris,Athletics Women's Marathon,
Female,28,162,,USA,2024,Summer,Paris,Athletics Women's 5000m,
Male,28,187,,USA,2024,Summer,Paris,Athletics Men's Discus Throw,
Male,26,187,,USA,2024,Summer,Paris,"Athletics Men's 100m, Men's 200m, Men's 4 x 100m Relay",Silver 
Male,24,183,,USA,2024,Summer,Paris,Athletics Men's 4 x 400m Relay,
Female,26,167,,USA,2024,Summer,Paris,Athletics Women's 800m,
Male,27,190,,USA,2024,Summer,Paris,"Athletics Men's 400m Hurdles, Men's 4 x 400m Relay",Gold 
Male,32,200,,USA,2024,Summer,Paris,Athletics Men's Shot Put,Gold 
Female,29,173,,USA,2024,Summer,Paris,Athletics Women's Heptathlon,
Female,25,160,,USA,2024,Summer,Paris,Athletics Women's Long Jump,Gold 
Female,29,185,,USA,2024,Summer,Paris,Athletics Women's Discus Throw,Gold 
Female,28,167,,USA,2024,Summer,Paris,Athletics Women's 3000m Steeplechase,
Female,26,185,,USA,2024,Summer,Paris,Athletics Women's High Jump,
Female,28,,,BRA,2024,Summer,Paris,Shooting 'Skeet Women',
Female,23,,,BRA,2024,Summer,Paris,"Shooting '10m Air Rifle Women', '50m Rifle 3 Positions Women'",
Male,35,,,BRA,2024,Summer,Paris,Shooting '10m Air Pistol Men',
Female,26,166,70,CAN,2024,Summer,Paris,Rugby Sevens 'Women',Silver 
Female,31,,,BRA,2024,Summer,Paris,Triathlon Women's Individual,
Male,28,,,BRA,2024,Summer,Paris,Triathlon Men's Individual,
Female,28,182,,USA,2024,Summer,Paris,Athletics Women's Hammer Throw,Silver 
Female,24,177,,USA,2024,Summer,Paris,"Athletics Women's 400m, Women's 4 x 400m Relay",Gold 
Female,28,162,,USA,2024,Summer,Paris,Athletics Women's 100m Hurdles,
Male,27,185,,USA,2024,Summer,Paris,Athletics Men's 800m,
Male,21,182,,USA,2024,Summer,Paris,"Athletics Men's 1500m, Men's 800m",
Female,30,178,,USA,2024,Summer,Paris,Athletics Women's Shot Put,
Male,23,177,,USA,2024,Summer,Paris,Athletics Men's 1500m,Gold 
Male,29,182,,USA,2024,Summer,Paris,Athletics Men's Hammer Throw,
Male,29,190,,USA,2024,Summer,Paris,"Athletics Men's 100m, Men's 4 x 100m Relay",Bronze 
Male,27,177,,USA,2024,Summer,Paris,"Athletics Men's 10,000m, Men's 5000m",Bronze 
Male,27,187,,USA,2024,Summer,Paris,Athletics Men's 110m Hurdles,Gold 
Female,19,162,,USA,2024,Summer,Paris,Athletics Women's 4 x 400m Relay,
Male,25,195,,USA,2024,Summer,Paris,Athletics Men's High Jump,
Female,23,162,,USA,2024,Summer,Paris,"Athletics Women's 100m, Women's 4 x 100m Relay",Bronze 
Female,32,172,,USA,2024,Summer,Paris,Athletics Women's 4 x 400m Relay,Gold 
Female,32,170,,USA,2024,Summer,Paris,Athletics Women's Triple Jump,
Male,31,,,BRA,2024,Summer,Paris,Sailing Men's Kite,
Male,45,,,BRA,2024,Summer,Paris,Sailing Men's Dinghy,
Female,24,167,,USA,2024,Summer,Paris,Athletics Women's Discus Throw,
Female,27,,,BRA,2024,Summer,Paris,Sailing Women's Dinghy,
Female,28,152,,USA,2024,Summer,Paris,"Athletics Women's 10,000m",
Male,22,,,BRA,2024,Summer,Paris,Sailing Men's Skiff,
Male,37,,,BRA,2024,Summer,Paris,Sailing 'Mixed Dinghy',
Male,32,,,BRA,2024,Summer,Paris,Sailing 'Mixed Multihull',
Female,33,,,BRA,2024,Summer,Paris,Sailing Women's Skiff,
Male,30,,,BRA,2024,Summer,Paris,Sailing Men's Windsurfing,
Male,37,,,SVK,2024,Summer,Paris,"Canoe Slalom Men's Canoe Single, Men's Kayak Cross",Bronze 
Female,25,,,SVK,2024,Summer,Paris,"Canoe Slalom Women's Kayak Single, Women's Kayak Cross",
Male,21,,,CAN,2024,Summer,Paris,"Table Tennis Men's Singles, Men's Team",
Female,35,,,CAN,2024,Summer,Paris,Table Tennis Women's Singles,
Male,24,,,CAN,2024,Summer,Paris,Table Tennis Men's Team,
Male,31,,,CAN,2024,Summer,Paris,Skateboarding Men's Street,
Female,15,,,CAN,2024,Summer,Paris,Skateboarding Women's Park,
Female,24,,,MTN,2024,Summer,Paris,Athletics Women's 100m,
Female,30,190,,GRE,2024,Summer,Paris,Athletics Women's High Jump,
Male,24,186,,GRE,2024,Summer,Paris,Athletics Men's Hammer Throw,
Female,21,158,,GRE,2024,Summer,Paris,"Athletics Women's 100m, Women's 200m",
Male,25,184,,GRE,2024,Summer,Paris,Athletics Men's Pole Vault,Bronze 
Female,40,161,,GRE,2024,Summer,Paris,Athletics Women's 20km Race Walk,
Female,29,175,,GRE,2024,Summer,Paris,Athletics Women's Hammer Throw,
Female,34,171,,GRE,2024,Summer,Paris,Athletics Women's Pole Vault,
Male,26,185,,GRE,2024,Summer,Paris,Athletics Men's Long Jump,Gold 
Female,22,175,,GRE,2024,Summer,Paris,Athletics Women's Javelin Throw,
Male,30,211,,GRE,2024,Summer,Paris,Basketball 'Men',
Male,34,,,GRE,2024,Summer,Paris,Cycling Road Men's Road Race,
Female,27,,,GRE,2024,Summer,Paris,Equestrian 'Jumping Individual',
Female,27,,,GRE,2024,Summer,Paris,Fencing Women's Sabre Individual,
Male,34,,,GRE,2024,Summer,Paris,"Artistic Gymnastics 'Men', Men's Rings",Bronze 
Female,29,,,GRE,2024,Summer,Paris,Judo 'Women -70 kg',
Male,28,,,GRE,2024,Summer,Paris,Judo 'Men -90 kg',Bronze 
Male,22,,,GRE,2024,Summer,Paris,Sailing Men's Kite,
Female,23,,,GRE,2024,Summer,Paris,Sailing 'Mixed Dinghy',
Female,28,,,GRE,2024,Summer,Paris,"Shooting '10m Air Pistol Women', '25m Pistol Women'",
Female,22,,,GRE,2024,Summer,Paris,Shooting '10m Air Pistol Women',
Female,23,,,GRE,2024,Summer,Paris,"Shooting 'Skeet Women', 'Skeet Mixed Team'",
Male,39,,,GRE,2024,Summer,Paris,"Shooting 'Skeet Men', 'Skeet Mixed Team'",
Male,27,,,GRE,2024,Summer,Paris,Shooting 'Skeet Men',
Male,44,,,GRE,2024,Summer,Paris,Table Tennis Men's Singles,
Female,29,170,,GRE,2024,Summer,Paris,"Tennis Women's Doubles, Women's Singles, 'Mixed Doubles'",
Male,26,196,,GRE,2024,Summer,Paris,"Tennis Men's Doubles, Men's Singles, 'Mixed Doubles'",
Female,23,150,,JPN,2024,Summer,Paris,Golf Women's Individual Stroke Play,
Male,32,180,,JPN,2024,Summer,Paris,Golf Men's Individual Stroke Play,Bronze 
Male,24,178,,JPN,2024,Summer,Paris,Golf Men's Individual Stroke Play,
Male,19,180,,GUI,2024,Summer,Paris,Football 'Men',
Male,30,,,HKG,2024,Summer,Paris,Rowing Men's Single Sculls,
Female,23,,,CHN,2024,Summer,Paris,Sailing Women's Windsurfing,
Male,18,,,CHN,2024,Summer,Paris,Sailing Men's Kite,
Female,24,,,CHN,2024,Summer,Paris,Sailing Women's Kite,
Male,32,,,CHN,2024,Summer,Paris,Sailing 'Mixed Dinghy',
Male,23,,,CHN,2024,Summer,Paris,Sailing Men's Skiff,
Female,25,,,CHN,2024,Summer,Paris,Sailing Women's Skiff,
Female,30,,,CHN,2024,Summer,Paris,Sailing Women's Dinghy,
Male,29,,,CHN,2024,Summer,Paris,Sailing 'Mixed Multihull',
Male,21,,,CHN,2024,Summer,Paris,Sailing Men's Windsurfing,
Male,25,,,SAM,2024,Summer,Paris,Weightlifting Men's 102kg,
Male,23,,,HKG,2024,Summer,Paris,Sailing Men's Skiff,
Male,25,,,HKG,2024,Summer,Paris,Sailing Men's Dinghy,
Female,31,,,SAM,2024,Summer,Paris,Weightlifting Women's +81kg,
Male,31,,,SAM,2024,Summer,Paris,Sailing Men's Dinghy,
Female,34,,,SAM,2024,Summer,Paris,Sailing Women's Dinghy,
Male,28,,,CHN,2024,Summer,Paris,"Shooting 'Skeet Men', 'Skeet Mixed Team'",Bronze 
Male,25,185,,SAM,2024,Summer,Paris,Boxing Men's 92kg,
Male,27,,,SAM,2024,Summer,Paris,Canoe Sprint Men's Kayak Single 1000m,
Male,27,,,ECU,2024,Summer,Paris,Cycling Road Men's Road Race,
Male,18,,,CAM,2024,Summer,Paris,Swimming Men's 100m Freestyle,
Female,27,,,THA,2024,Summer,Paris,Equestrian 'Jumping Individual',
Female,26,,,HKG,2024,Summer,Paris,Judo 'Women -48 kg',
Male,33,,,HKG,2024,Summer,Paris,"Table Tennis Men's Singles, 'Mixed Doubles'",
Female,28,,,HKG,2024,Summer,Paris,"Table Tennis Women's Singles, Women's Team, 'Mixed Doubles'",
Female,32,,,HKG,2024,Summer,Paris,Table Tennis Women's Team,
Female,27,,,HKG,2024,Summer,Paris,"Table Tennis Women's Singles, Women's Team",
Male,21,,,UAE,2024,Summer,Paris,Swimming Men's 100m Freestyle,
Male,37,185,,EGY,2024,Summer,Paris,Boxing Men's 80kg,
Male,22,,,HKG,2024,Summer,Paris,Taekwondo 'Men -68kg',
Male,23,,,MKD,2024,Summer,Paris,Judo 'Men -81 kg',
Male,28,,,BEN,2024,Summer,Paris,Judo 'Men -81 kg',
Male,25,172,,EGY,2024,Summer,Paris,Boxing Men's 71kg,
Female,21,,,RSA,2024,Summer,Paris,Swimming Women's 200m Freestyle,
Male,21,,,RSA,2024,Summer,Paris,"Swimming Men's 100m Butterfly, Men's 200m Butterfly, Men's 200m Individual Medley",
Male,20,,,RSA,2024,Summer,Paris,"Swimming Men's 100m Backstroke, Men's 200m Backstroke",
Female,22,,,RSA,2024,Summer,Paris,Swimming Women's 200m Individual Medley,
Female,26,,,RSA,2024,Summer,Paris,Swimming Women's 100m Butterfly,
Male,32,,,RSA,2024,Summer,Paris,Swimming Men's 100m Butterfly,
Female,27,,,RSA,2024,Summer,Paris,"Swimming Women's 100m Breaststroke, Women's 200m Breaststroke",Gold 
Female,27,,,RSA,2024,Summer,Paris,"Swimming Women's 100m Breaststroke, Women's 200m Breaststroke",Silver 
Female,25,,,RSA,2024,Summer,Paris,Swimming Women's 200m Breaststroke,
Female,30,,,RSA,2024,Summer,Paris,Diving Women's 3m Springboard,
Female,26,,,CZE,2024,Summer,Paris,Canoe Slalom Women's Kayak Cross,
Female,23,,,CZE,2024,Summer,Paris,"Canoe Slalom Women's Kayak Single, Women's Kayak Cross",
Male,31,,,CZE,2024,Summer,Paris,"Canoe Slalom Men's Kayak Single, Men's Kayak Cross",
Male,29,,,CZE,2024,Summer,Paris,"Canoe Slalom Men's Canoe Single, Men's Kayak Cross",
Female,23,,,CZE,2024,Summer,Paris,Canoe Slalom Women's Canoe Single,
Female,32,,,ALG,2024,Summer,Paris,Judo 'Women -63 kg',
Female,21,,,SEN,2024,Summer,Paris,Swimming Women's 100m Butterfly,
Female,21,169,,EGY,2024,Summer,Paris,Boxing Women's 54kg,
Female,34,180,,CZE,2024,Summer,Paris,Beach Volleyball 'Women',
Male,30,190,,CZE,2024,Summer,Paris,Beach Volleyball 'Men',
Male,32,,,SEN,2024,Summer,Paris,Table Tennis Men's Singles,
Male,23,,,ALG,2024,Summer,Paris,Judo 'Men -73 kg',
Male,32,188,,MNE,2024,Summer,Paris,Athletics Men's 100m,
Female,34,,,CZE,2024,Summer,Paris,Table Tennis Women's Singles,
Male,29,,,ALG,2024,Summer,Paris,Judo 'Men +100 kg',
Male,29,176,,KEN,2024,Summer,Paris,Athletics Men's 5000m,Silver 
Male,30,,,LAT,2024,Summer,Paris,Modern Pentathlon Men's Individual,
Male,27,,,ALG,2024,Summer,Paris,Cycling Road Men's Road Race,
Male,27,,,HKG,2024,Summer,Paris,Fencing Men's Foil Individual,Gold 
Male,28,,,HKG,2024,Summer,Paris,Fencing Men's Épée Individual,
Female,30,,,HKG,2024,Summer,Paris,Fencing Women's Épée Individual,Gold 
Female,21,,,ALG,2024,Summer,Paris,Cycling Road Women's Road Race,
Male,35,,,AZE,2024,Summer,Paris,"Shooting '10m Air Pistol Men', '25m Rapid Fire Pistol Men'",
Female,35,185,,AZE,2024,Summer,Paris,3x3 Basketball 'Women',
Female,22,,,MKD,2024,Summer,Paris,Shooting '10m Air Rifle Women',
Female,39,168,,BEN,2024,Summer,Paris,Athletics Women's 800m,
Male,25,177,,ALG,2024,Summer,Paris,Athletics Men's 800m,Bronze 
Male,33,198,,BEL,2024,Summer,Paris,Athletics Men's Discus Throw,
Male,25,182,,ALG,2024,Summer,Paris,Athletics Men's 800m,
Female,31,168,,IRL,2024,Summer,Paris,Boxing Women's 57kg,
Male,27,193,,ALG,2024,Summer,Paris,Athletics Men's Triple Jump,
Male,27,188,,ALG,2024,Summer,Paris,Athletics Men's 110m Hurdles,
Male,29,,,ALG,2024,Summer,Paris,Table Tennis Men's Singles,
Male,23,,,JPN,2024,Summer,Paris,"Swimming Men's 100m Breaststroke, Men's 4 x 100m Medley Relay, 'Mixed 4 x 100m Medley Relay'",
Male,19,,,JPN,2024,Summer,Paris,Swimming Men's 400m Individual Medley,Silver 
Male,23,,,JPN,2024,Summer,Paris,"Swimming Men's 100m Backstroke, Men's 4 x 100m Medley Relay, 'Mixed 4 x 100m Medley Relay'",
Female,32,180,,ALG,2024,Summer,Paris,Athletics Women's Hammer Throw,
Male,23,,,MLT,2024,Summer,Paris,Swimming Men's 50m Freestyle,
Male,24,,,COD,2024,Summer,Paris,Judo 'Men -60 kg',
Female,30,,,RSA,2024,Summer,Paris,Surfing 'Women',
Male,36,,,RSA,2024,Summer,Paris,Surfing 'Men',
Male,25,200,,ALG,2024,Summer,Paris,Athletics Men's Discus Throw,
Female,27,,,ALG,2024,Summer,Paris,Table Tennis Women's Singles,
Male,24,,,GHA,2024,Summer,Paris,Swimming Men's 100m Freestyle,
Male,31,175,,ALG,2024,Summer,Paris,Athletics Men's 3000m Steeplechase,
Male,23,,,GRE,2024,Summer,Paris,Wrestling Men's Freestyle 74kg,
Male,32,,,GRE,2024,Summer,Paris,Wrestling Men's Freestyle 86kg,Bronze 
Female,33,,,GRE,2024,Summer,Paris,Wrestling Women's Freestyle 53kg,
Female,23,,,RSA,2024,Summer,Paris,"Artistic Gymnastics 'Women', Women's All-Around, Women's Balance Beam, Women's Floor Exercise, Women's Uneven Bars, Women's Vault",
Male,22,180,,VIN,2024,Summer,Paris,Athletics Men's 800m,
Female,25,167,,VIN,2024,Summer,Paris,Athletics Women's 800m,
Male,25,,,ALG,2024,Summer,Paris,Swimming Men's 200m Individual Medley,
Female,21,,,GHA,2024,Summer,Paris,Swimming Women's 50m Freestyle,
Male,27,,,BUL,2024,Summer,Paris,Modern Pentathlon Men's Individual,
Male,22,170,,ESP,2024,Summer,Paris,Sport Climbing Men's Boulder & Lead,
Female,26,160,,ESP,2024,Summer,Paris,Sport Climbing Women's Speed,
Female,25,168,,BDI,2024,Summer,Paris,"Athletics Women's 10,000m, Women's 5000m",
Male,22,201,,BRA,2024,Summer,Paris,Volleyball 'Men',
Male,28,194,,BRA,2024,Summer,Paris,Beach Volleyball 'Men',
Female,27,194,,BRA,2024,Summer,Paris,Beach Volleyball 'Women',Gold 
Female,33,183,,BRA,2024,Summer,Paris,Volleyball 'Women',Bronze 
Female,37,177,,BRA,2024,Summer,Paris,Beach Volleyball 'Women',
Female,25,,,ALG,2024,Summer,Paris,Swimming Women's 100m Freestyle,
Female,28,174,,COD,2024,Summer,Paris,Boxing Women's 57kg,
Male,17,,,MKD,2024,Summer,Paris,Swimming Men's 400m Freestyle,
Female,36,,,SEN,2024,Summer,Paris,Fencing Women's Épée Individual,
Female,29,,,AIN,2024,Summer,Paris,Rowing Women's Single Sculls,
Female,24,168,,RSA,2024,Summer,Paris,Badminton Women's Singles,
Male,23,,,CAN,2024,Summer,Paris,Canoe Sprint Men's Kayak Four 500m,
Female,28,,,CAN,2024,Summer,Paris,"Canoe Sprint Women's Canoe Single 200m, Women's Canoe Double 500m",Gold 
Female,28,,,CAN,2024,Summer,Paris,"Canoe Sprint Women's Canoe Single 200m, Women's Canoe Double 500m",Bronze 
Male,29,,,CAN,2024,Summer,Paris,"Canoe Sprint Men's Kayak Double 500m, Men's Kayak Four 500m",
Female,23,,,CAN,2024,Summer,Paris,Canoe Sprint Women's Canoe Single 200m,
Female,32,,,CAN,2024,Summer,Paris,Canoe Sprint Women's Kayak Single 500m,
Male,26,,,CAN,2024,Summer,Paris,Canoe Sprint Men's Canoe Single 1000m,
Female,32,,,CAN,2024,Summer,Paris,"Canoe Sprint Women's Kayak Double 500m, Women's Kayak Four 500m",
Female,21,,,CAN,2024,Summer,Paris,Canoe Sprint Women's Kayak Four 500m,
Female,25,,,CAN,2024,Summer,Paris,"Canoe Sprint Women's Kayak Single 500m, Women's Kayak Four 500m",
Female,22,,,CAN,2024,Summer,Paris,Canoe Sprint Women's Canoe Double 500m,Bronze 
Male,21,185,,SRI,2024,Summer,Paris,Badminton Men's Singles,
Male,29,,,SYR,2024,Summer,Paris,Equestrian 'Jumping Individual',
Male,22,,,ALG,2024,Summer,Paris,Shooting '10m Air Rifle Men',
Female,27,,,POL,2024,Summer,Paris,Weightlifting Women's 81kg,
Female,32,,,BRA,2024,Summer,Paris,Wrestling Women's Freestyle 57kg,
Male,39,,,ALG,2024,Summer,Paris,Shooting '10m Air Pistol Men',
Female,38,,,ALG,2024,Summer,Paris,Shooting '10m Air Rifle Women',
Male,24,,,RSA,2024,Summer,Paris,Fencing Men's Épée Individual,
Male,26,175,,GHA,2024,Summer,Paris,"Athletics Men's 100m, Men's 4 x 100m Relay",
Female,23,183,,GHA,2024,Summer,Paris,Athletics Women's High Jump,
Female,23,174,,NED,2024,Summer,Paris,Beach Volleyball 'Women',
Male,24,192,,NED,2024,Summer,Paris,Beach Volleyball 'Men',
Female,41,,,POL,2024,Summer,Paris,Archery Women's Individual,
Female,26,165,,USA,2024,Summer,Paris,Athletics Women's Long Jump,
Female,26,,,RSA,2024,Summer,Paris,Hockey 'Women',
Male,26,177,,USA,2024,Summer,Paris,"Athletics Men's 4 x 100m Relay, Men's 4 x 400m Relay",Gold 
Male,28,172,,USA,2024,Summer,Paris,Athletics Men's Marathon,
Male,26,193,,USA,2024,Summer,Paris,Athletics Men's Pole Vault,
Female,31,172,,USA,2024,Summer,Paris,Athletics Women's Hammer Throw,
Male,27,185,,USA,2024,Summer,Paris,Athletics Men's 110m Hurdles,Silver 
Male,20,187,,USA,2024,Summer,Paris,Athletics Men's 200m,
Male,35,182,,USA,2024,Summer,Paris,Athletics Men's Shot Put,Silver 
Female,23,172,,USA,2024,Summer,Paris,"Athletics Women's Long Jump, Women's Triple Jump",Bronze 
Female,32,173,,USA,2024,Summer,Paris,Athletics Women's 4 x 100m Relay,
Female,33,173,,USA,2024,Summer,Paris,Athletics Women's Pole Vault,Silver 
Female,24,157,,USA,2024,Summer,Paris,Athletics Women's 200m,
Female,31,170,,USA,2024,Summer,Paris,Athletics Women's Javelin Throw,
Male,28,193,,USA,2024,Summer,Paris,Athletics Men's Shot Put,
Male,23,182,,USA,2024,Summer,Paris,Athletics Men's Triple Jump,
Male,28,187,,USA,2024,Summer,Paris,Athletics Men's High Jump,Silver 
Female,25,175,,USA,2024,Summer,Paris,"Athletics Women's 400m Hurdles, Women's 4 x 400m Relay",Gold 
Male,25,185,,USA,2024,Summer,Paris,Athletics Men's 1500m,Bronze 
Female,20,,,LAO,2024,Summer,Paris,Swimming Women's 200m Freestyle,
Male,58,,,DOM,2024,Summer,Paris,Shooting 'Trap Men',
Male,40,,,ESP,2024,Summer,Paris,"Equestrian 'Jumping Individual', 'Jumping Team'",
Male,33,,,ESP,2024,Summer,Paris,Equestrian 'Eventing Individual',
Male,42,,,ESP,2024,Summer,Paris,"Equestrian 'Dressage Individual', 'Dressage Team'",
Female,18,,,NED,2024,Summer,Paris,Breaking 'B-Girls',
Male,35,,,NED,2024,Summer,Paris,Breaking 'B-Boys',
Male,23,190,,MAR,2024,Summer,Paris,Football 'Men',Bronze 
Female,25,169,,NED,2024,Summer,Paris,Boxing Women's 60kg,
Male,29,,,NED,2024,Summer,Paris,Rowing Men's Eight,Silver 
Female,29,,,NED,2024,Summer,Paris,Rowing Women's Pair,Gold 
Female,24,,,NED,2024,Summer,Paris,Rowing Women's Four,Gold 
Female,26,,,NED,2024,Summer,Paris,Rowing Women's Single Sculls,Gold 
Female,28,,,NED,2024,Summer,Paris,Rowing Women's Quadruple Sculls,Silver 
Female,36,,,NED,2024,Summer,Paris,Rowing Women's Double Sculls,
Male,30,,,NED,2024,Summer,Paris,Rowing Men's Quadruple Sculls,Gold 
Male,24,,,NED,2024,Summer,Paris,Rowing Men's Four,
Male,34,,,NED,2024,Summer,Paris,Rowing Men's Double Sculls,Silver 
Male,27,,,NED,2024,Summer,Paris,Rowing Men's Single Sculls,Bronze 
Female,35,179,,PAN,2024,Summer,Paris,Boxing Women's 75kg,Silver 
Female,31,170,,PAN,2024,Summer,Paris,Athletics Women's 400m Hurdles,
Male,27,,,PAN,2024,Summer,Paris,Cycling Road Men's Road Race,
Female,20,,,PAN,2024,Summer,Paris,"Artistic Gymnastics 'Women', Women's All-Around, Women's Balance Beam, Women's Floor Exercise, Women's Uneven Bars, Women's Vault",
Female,19,,,PAN,2024,Summer,Paris,Swimming Women's 100m Breaststroke,
Male,23,,,PAN,2024,Summer,Paris,Swimming Men's 200m Breaststroke,
Female,29,,,PAN,2024,Summer,Paris,Judo 'Women -57 kg',
Male,24,176,,COL,2024,Summer,Paris,Athletics Men's Triple Jump,
Male,27,,,CAN,2024,Summer,Paris,Weightlifting Men's 89kg,
Female,31,,,CAN,2024,Summer,Paris,Weightlifting Women's 59kg,Silver 
Female,28,167,,USA,2024,Summer,Paris,Athletics Women's Pole Vault,
Male,28,182,,USA,2024,Summer,Paris,Athletics Men's Javelin Throw,
Female,28,177,,USA,2024,Summer,Paris,"Athletics Women's 200m, Women's 4 x 100m Relay, Women's 4 x 400m Relay",Gold 
Male,25,180,,USA,2024,Summer,Paris,Athletics Men's 3000m Steeplechase,Silver 
Male,26,180,,USA,2024,Summer,Paris,Athletics Men's 3000m Steeplechase,
Male,26,,,GBS,2024,Summer,Paris,Swimming Men's 50m Freestyle,
Male,24,176,,HKG,2024,Summer,Paris,Athletics Men's 100m,
Male,30,195,,SSD,2024,Summer,Paris,Basketball 'Men',
Male,27,,,ANG,2024,Summer,Paris,Judo 'Men -66 kg',
Male,23,189,,COD,2024,Summer,Paris,Athletics Men's 100m,
Female,30,,,TOG,2024,Summer,Paris,Rowing Women's Single Sculls,
Female,25,,,SAM,2024,Summer,Paris,Canoe Sprint Women's Kayak Single 500m,
Female,27,,,CAN,2024,Summer,Paris,"Canoe Slalom Women's Canoe Single, Women's Kayak Single, Women's Kayak Cross",
Male,21,,,CAN,2024,Summer,Paris,"Canoe Slalom Men's Canoe Single, Men's Kayak Single, Men's Kayak Cross",
Male,31,,,ECU,2024,Summer,Paris,Cycling BMX Racing 'Men',
Male,34,,,SAM,2024,Summer,Paris,Wrestling Men's Freestyle 65kg,
Male,24,185,,DOM,2024,Summer,Paris,"Athletics Men's 200m, Men's 400m",
Male,20,,,TOG,2024,Summer,Paris,Swimming Men's 50m Freestyle,
Male,21,,,SAM,2024,Summer,Paris,Swimming Men's 100m Freestyle,
Male,23,,,COD,2024,Summer,Paris,Swimming Men's 50m Freestyle,
Male,32,183,,CAN,2024,Summer,Paris,Golf Men's Individual Stroke Play,
Female,27,163,,CAN,2024,Summer,Paris,Golf Women's Individual Stroke Play,
Female,20,,,SAM,2024,Summer,Paris,Swimming Women's 50m Freestyle,
Female,17,,,TOG,2024,Summer,Paris,Swimming Women's 50m Freestyle,
Female,23,,,CAN,2024,Summer,Paris,Taekwondo 'Women -49kg',
Female,25,,,CAN,2024,Summer,Paris,Taekwondo 'Women -57kg',Bronze 
Male,24,175,,MOZ,2024,Summer,Paris,Boxing Men's 71kg,
Male,20,,,IRQ,2024,Summer,Paris,Swimming Men's 100m Butterfly,
Female,29,,,CAN,2024,Summer,Paris,"Cycling Track Women's Madison, Women's Team Pursuit",
Female,36,,,CAN,2024,Summer,Paris,Cycling Road Women's Road Race,
Male,21,,,CAN,2024,Summer,Paris,"Cycling Track Men's Madison, Men's Omnium, Men's Team Pursuit",
Male,20,,,CAN,2024,Summer,Paris,Cycling Track Men's Team Pursuit,
